price,source_product_id,product_name,product_url,review_count,star_rating
$34.02,B00A6GDR8A,"Estee Lauder Double Wear Stay-in-Place Makeup 3N1 IVORY BEIGE,1oz/30ml",https://www.amazon.com/Estee-Lauder-Double-Place-Makeup/dp/B00A6GDR8A/ref=sr_1_1?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-1,526.0,4.3 out of 5 stars
$78.46,B00DZNZXJM,"ESTEE LAUDER Advanced Night Repair Recovery Complex Ii, 1.7 Ounce",https://www.amazon.com/LAUDER-Advanced-Repair-Recovery-Complex/dp/B00DZNZXJM/ref=sr_1_2?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-2,300.0,3.8 out of 5 stars
$23.19,B004H9V8SS,"Estee Lauder Sumptuous Extreme Lash Multiplying Volume Mascara for Women, No.01 Extreme Black, 0.27 Ounce",https://www.amazon.com/Estee-Lauder-Sumptuous-Extreme-Multiplying/dp/B004H9V8SS/ref=sr_1_3?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-3,87.0,4.3 out of 5 stars
,B00DQKUNH6,"Estee Lauder Perfectly Clean Multi-action Foam Cleanser/Purifying Mask, 5 Ounce",https://www.amazon.com/Estee-Lauder-Perfectly-Multi-action-Purifying/dp/B00DQKUNH6/ref=sr_1_4?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-4,185.0,4.7 out of 5 stars
$27.99,B006NQV8M4,Estee Lauder Double Wear Zero-Smudge Lengthening Mascara 01 Black,https://www.amazon.com/Estee-Lauder-Zero-Smudge-Lengthening-Mascara/dp/B006NQV8M4/ref=sr_1_5?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-5,91.0,4.2 out of 5 stars
$40.39,B006LMZK5Q,"Estee Lauder Resilience Lift Firming/Sculpting Face and Neck Creme SPF 15 Normal/Combination Skin, 1 oz",https://www.amazon.com/Estee-Lauder-Resilience-Firming-Sculpting/dp/B006LMZK5Q/ref=sr_1_6?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-6,31.0,4.0 out of 5 stars
$50.00,B006RVUVPA,"Estee Lauder Daywear Advanced Multi Protection Anti Oxidant Creme All Skin Types for Unisex, 1.7 Ounce",https://www.amazon.com/Estee-Lauder-Daywear-Advanced-Protection/dp/B006RVUVPA/ref=sr_1_7?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-7,67.0,4.2 out of 5 stars
$22.98,B00IA2Q7FC,"Estee Lauder Sumptuous Infinite Daring Length plus Volume Mascara, 0.21 Ounce",https://www.amazon.com/Estee-Lauder-Sumptuous-Infinite-Mascara/dp/B00IA2Q7FC/ref=sr_1_8?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-8,59.0,4.1 out of 5 stars
$66.50,B009Y6D0EO,"Estee Lauder Advanced Time Zone Night Age Reversing Line/Wrinkle Creme, 1.7 Ounce",https://www.amazon.com/Estee-Lauder-Advanced-Reversing-Wrinkle/dp/B009Y6D0EO/ref=sr_1_9?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-9,40.0,4.5 out of 5 stars
$38.00,B000VOPGO0,"Youth Dew By Estee Lauder For Women, Dusting Powder, 7-Ounces",https://www.amazon.com/Estee-Lauder-Dusting-Powder-7-Ounces/dp/B000VOPGO0/ref=sr_1_10?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-10,111.0,4.6 out of 5 stars
,B000JZ0WZO,Estee Lauder Soft Clean Moisture Rich Foaming Cleanser 125ml/4.2oz,https://www.amazon.com/Estee-Lauder-Moisture-Foaming-Cleanser/dp/B000JZ0WZO/ref=sr_1_11?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-11,91.0,4.4 out of 5 stars
$38.00,B001JZ1XK6,Double Wear Stay-In-Place Makeup SPF 10 - # 4 Pebble (3C2) - All Skin Types by Estee Lauder for Women - 1 oz Makeup,https://www.amazon.com/Double-Wear-Stay-Place-Makeup/dp/B001JZ1XK6/ref=sr_1_12?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-12,69.0,4.6 out of 5 stars
,B01GIA01CC,"Estee Lauder Revitalizing Supreme + Global Anti-Aging Cell Power Creme, 1.7 Ounce",https://www.amazon.com/Estee-Lauder-Revitalizing-Supreme-Anti-Aging/dp/B01GIA01CC/ref=sr_1_13?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-13,65.0,3.8 out of 5 stars
$41.90,B00BUSVIY8,"Estee Lauder Advanced Night Repair Synchronized Recovery Complex II Promo Size (Pack of 4, 7ml/0.24oz Each, 28ml/0.96oz Total)",https://www.amazon.com/Estee-Lauder-Advanced-Synchronized-Recovery/dp/B00BUSVIY8/ref=sr_1_14?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-14,160.0,4.2 out of 5 stars
$46.99,B0053SY5IC,Estee Lauder Daywear Advanced Multi-Protection Anti-Oxidant Creme Spf 15 - 1.7 Oz,https://www.amazon.com/Estee-Lauder-Advanced-Multi-Protection-Anti-Oxidant/dp/B0053SY5IC/ref=sr_1_15?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-15,21.0,4.1 out of 5 stars
$65.23,B00DYSL93C,"Estee Lauder Advanced Night Repair Eye Cream Synchronized Complex II, 0.5 Ounce",https://www.amazon.com/Estee-Lauder-Advanced-Synchronized-Complex/dp/B00DYSL93C/ref=sr_1_17?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-17,258.0,3.3 out of 5 stars
,B07DP8N6CH,"Estee Lauder Advanced Night Repair Eye Supercharged Complex, 0.5-oz.",https://www.amazon.com/Estee-Lauder-Advanced-Supercharged-Complex/dp/B07DP8N6CH/ref=sr_1_18?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-18,14.0,3.8 out of 5 stars
$27.80,B000JIK5JO,Estee Lauder Youth Dew Roll-On Deodorant - 75ml/2.5oz,https://www.amazon.com/Estee-Lauder-Youth-Roll-Deodorant/dp/B000JIK5JO/ref=sr_1_19?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-19,39.0,4.2 out of 5 stars
$19.95,B00BYFGP1I,"Estee Lauder Sumptuous Extreme Lash Multiplying Volume Mascara #01 Extreme Black 2.8 ml Travel Size (pack of 3, 0.3 oz / 8.4 ml total)",https://www.amazon.com/Estee-Lauder-Sumptuous-Extreme-Multiplying/dp/B00BYFGP1I/ref=sr_1_20?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-20,52.0,3.7 out of 5 stars
$106.75,B005N03CTS,Estee Lauder Resilience Lift Firming/Sculpting Face and Neck Creme Broad Spectrum SPF 15 for Normal / Combination Skin 1.7 oz,https://www.amazon.com/Estee-Lauder-Resilience-Sculpting-Combination/dp/B005N03CTS/ref=sr_1_21?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-21,65.0,4.3 out of 5 stars
$24.99,B01AGDVC3Y,"Estee Lauder Sumptuous Knockout Defining Lift and Fan Mascara, No. 01 Black, 0.21 Ounce",https://www.amazon.com/Estee-Lauder-Sumptuous-Knockout-Defining/dp/B01AGDVC3Y/ref=sr_1_22?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-22,23.0,3.9 out of 5 stars
$13.50,B00GX8TSWE,Estee Lauder Advanced Night Repair Eye --5ml,https://www.amazon.com/Estee-Lauder-Advanced-Night-Repair/dp/B00GX8TSWE/ref=sr_1_23?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-23,7.0,3.5 out of 5 stars
$16.85,B005IDTVC2,"Estee Lauder Resilience Multi-Effect Tri-Peptide Face and Neck Creme, 0.5 oz / 15ml, Travel Size Unboxed",https://www.amazon.com/Estee-Lauder-Resilience-Sculpting-Combination/dp/B005IDTVC2/ref=sr_1_24?qid=1556613030&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-24,257.0,4.1 out of 5 stars
$25.79,B000O540FW,"Perfectly Clean Multi-Action Foam Cleanser/Purifying Mask, 5 Ounce",https://www.amazon.com/Perfectly-Clean-Multi-Action-Cleanser-Purifying/dp/B000O540FW/ref=sr_1_25?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-25,60.0,4.3 out of 5 stars
$40.99,B000WIGQL2,"Estee Lauder Double Wear Stay-in-Place Makeup Spf 10 for Women, Shell Beige, 1 Ounce",https://www.amazon.com/Estee-Lauder-Double-Place-Makeup/dp/B000WIGQL2/ref=sr_1_26?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-26,28.0,4.6 out of 5 stars
$58.66,B009SYVX3M,"Estee Lauder Advanced Time Zone Age Reversing Line Wrinkle Creme, 1.7 Ounce",https://www.amazon.com/Estee-Lauder-Advanced-Reversing-Wrinkle/dp/B009SYVX3M/ref=sr_1_27?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-27,29.0,3.3 out of 5 stars
$56.99,B07212J1F2,Estee Lauder Advanced Night Repair Eye Concentrate Matrix 15ml/0.5oz,https://www.amazon.com/Estee-Lauder-Advanced-Repair-Concentrate/dp/B07212J1F2/ref=sr_1_28?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-28,8.0,3.5 out of 5 stars
$44.00,B0051SYN9A,"Estee Lauder Hydrationist Maximum Moisture Creme Normal/Combination Skin for Unisex, 1.7 Ounce",https://www.amazon.com/Estee-Lauder-Hydrationist-Moisture-Combination/dp/B0051SYN9A/ref=sr_1_29?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-29,39.0,4.0 out of 5 stars
$39.49,B00FGW98LE,"Estee Lauder Resilience Multi-Effect Night Tri-Peptide Face and Neck Creme, 1 oz / 30 ml, Full Size",https://www.amazon.com/Estee-Lauder-Resilience-Firming-Sculpting/dp/B00FGW98LE/ref=sr_1_30?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-30,6.0,5.0 out of 5 stars
$29.99,B00AZGHFHU,Estee Lauder Sumptuous Extreme Lash Multiplying Volume Mascara - # 01 Extreme Black - 8ml/0.27oz,https://www.amazon.com/miliLTR-0-27ounce-Sumptuous-Extreme-Multiplying/dp/B00AZGHFHU/ref=sr_1_31?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-31,33.0,3.7 out of 5 stars
$19.95,B001CRX0NO,"Estee Lauder Sumptuous Bold Volume Lifting Mascara Black for Women, 0.21 Ounce",https://www.amazon.com/Estee-Lauder-Sumptuous-Lifting-Mascara/dp/B001CRX0NO/ref=sr_1_32?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-32,72.0,3.5 out of 5 stars
$85.99,B0017OLMVE,"Estee Lauder Idealist Pore Minimizing Skin Refinisher, 1.7 Ounce",https://www.amazon.com/Estee-Lauder-Idealist-Minimizing-Refinisher/dp/B0017OLMVE/ref=sr_1_33?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-33,65.0,3.4 out of 5 stars
,B01AYB72DC,"Estee Lauder Women's Nightwear Plus Anti-Oxidant Night Detox Creme, All Skin Types, 1.7 Ounce",https://www.amazon.com/Estee-Lauder-Womens-Nightwear-Anti-Oxidant/dp/B01AYB72DC/ref=sr_1_34?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-34,18.0,3.8 out of 5 stars
$59.98,B00E5Q9OWK,Estee Lauder Daywear Multi Protection Anti-Oxidant 24H Moisture SPF 25 Creme Oil-Free 1.7 oz,https://www.amazon.com/Estee-Lauder-Protection-Anti-Oxidant-Moisture/dp/B00E5Q9OWK/ref=sr_1_35?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-35,5.0,5.0 out of 5 stars
$85.00,B06WW3D1YL,"Estee Lauder Revitalizing Supreme + Global Anti-Aging Cell Power Creme, 2.5 Ounce",https://www.amazon.com/Estee-Lauder-Revitalizing-Supreme-Anti-Aging/dp/B06WW3D1YL/ref=sr_1_36?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-36,3.0,5.0 out of 5 stars
$44.00,B017NJ8XHW,"Lot of 2 x Estee Lauder Resilience Multi-Effect Tri-Peptide Face and Neck Creme SPF 15, 0.5 oz / 15ml each, Travel Size Unboxed",https://www.amazon.com/Estee-Lauder-Resilience-Firming-sculpting/dp/B017NJ8XHW/ref=sr_1_37?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-37,53.0,4.1 out of 5 stars
$36.00,B00E5Q95FG,Estee Lauder Double Wear Stay-in-Place Flawless Wear Concealer 2W Light Medium (Warm),https://www.amazon.com/Estee-Lauder-Double-Flawless-Concealer/dp/B00E5Q95FG/ref=sr_1_38?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-38,14.0,4.2 out of 5 stars
$35.66,B00NIQK5ZS,"Estee Lauder Perfectionist Youth-Infusing Makeup Spf 25, Fresco, 1 Ounce",https://www.amazon.com/Estee-Lauder-Perfectionist-Youth-Infusing-Makeup/dp/B00NIQK5ZS/ref=sr_1_39?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-39,52.0,4.3 out of 5 stars
$28.00,B004QFAYDI,Lot of 2 x 0.24 oz / 7 ml Estee Lauder Advanced Night Repair Synchronized Recovery Complex * BRAND NEW*,https://www.amazon.com/Estee-Lauder-Advanced-Synchronized-Recovery/dp/B004QFAYDI/ref=sr_1_40?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-40,6.0,3.6 out of 5 stars
$27.00,B00AIY772C,Estee Lauder Cleanser 3.4 Oz Gentle Eye Makeup Remover For Women,https://www.amazon.com/Estee-Lauder-Cleanser-Gentle-Remover/dp/B00AIY772C/ref=sr_1_41?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-41,11.0,4.1 out of 5 stars
$29.00,B003TT46WW,Estee Lauder All Day Lipstick - No. 39 Frosted Apricot - 3.8g/0.13oz,https://www.amazon.com/Estee-Lauder-All-Day-Lipstick/dp/B003TT46WW/ref=sr_1_42?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-42,12.0,3.8 out of 5 stars
$47.99,B004FWCJAI,"Estee Lauder Double Wear Maximum SPF 15 Cover Camouflage Makeup, 2C5 Creamy TAN , 1 Ounce",https://www.amazon.com/Estee-Lauder-Maximum-Camouflage-Makeup/dp/B004FWCJAI/ref=sr_1_43?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-43,85.0,4.5 out of 5 stars
,B0028IL7U4,"Estee Lauder Double Wear Stay-in-Place Eye Pencil Onyx for Women, 0.04 Ounce",https://www.amazon.com/Estee-Lauder-Double-Place-Pencil/dp/B0028IL7U4/ref=sr_1_44?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-44,35.0,4.0 out of 5 stars
$25.98,B00CAUJGRG,"Estee Lauder Perfectly Clean Multi-Action Creme Cleanser/Moisture Mask, 5.0 Ounce",https://www.amazon.com/Estee-Lauder-Perfectly-Multi-Action-Cleanser/dp/B00CAUJGRG/ref=sr_1_45?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-45,58.0,3.1 out of 5 stars
$29.99,B00682MUKW,"Estee Lauder Daywear Advanced Multi-Protection SPF 15 Anti-Oxidant Creme for Unisex Normal/Combination Skin, 1 Ounce",https://www.amazon.com/Estee-Lauder-Multi-Protection-Anti-Oxidant-Combination/dp/B00682MUKW/ref=sr_1_46?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-46,4.0,4.3 out of 5 stars
$26.00,B000WIIM1O,Estee Lauder Lash Primer Plus Full treatment Formula - 5 ml,https://www.amazon.com/Estee-Lauder-Lash-Primer-0-17oz/dp/B000WIIM1O/ref=sr_1_47?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-47,48.0,3.7 out of 5 stars
$60.00,B00ONF8VUE,Estee Lauder DayWear BB Aniti-Oxidant Beauty Benefit Creme SPF35 1.5 Light/Medium,https://www.amazon.com/Estee-Lauder-DayWear-Aniti-Oxidant-Benefit/dp/B00ONF8VUE/ref=sr_1_48?qid=1556613037&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-48,13.0,3.9 out of 5 stars
$11.25,B005JOP02A,Estee Lauder Advanced Night Repair .17 oz / 5 ml Travel Size Eye Synchronized Complex,https://www.amazon.com/Estee-Lauder-Advanced-Synchronized-Complex/dp/B005JOP02A/ref=sr_1_49?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-49,20.0,4.2 out of 5 stars
$32.71,B018URIX8A,"Estee Lauder Double Wear Infinite Women's Waterproof Eyeliner, Espresso, 0.01 Ounce",https://www.amazon.com/Estee-Lauder-Infinite-Waterproof-Eyeliner/dp/B018URIX8A/ref=sr_1_50?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-50,15.0,3.8 out of 5 stars
$42.90,B00D67UI2Y,Estee Lauder New Double Wear Stay In Place Powder Makeup SPF10 - No. 07 Ivory Beige (3N1) 12g/0.42oz,https://www.amazon.com/Estee-Lauder-Double-Powder-Makeup/dp/B00D67UI2Y/ref=sr_1_51?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-51,33.0,4.3 out of 5 stars
$37.99,B00GSGZP50,"Estee Lauder Double Wear Stay-In-Place Flawless Concealer SPF 10, No. 1C Light/Cool, 0.24 Ounce",https://www.amazon.com/Estee-Lauder-Double-Flawless-Concealer/dp/B00GSGZP50/ref=sr_1_52?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-52,8.0,3.6 out of 5 stars
$52.87,B005N03E8M,"Estee Lauder Resilience Lift Firming/Sculpting Eye Cream for Unisex, 0.5 Ounce",https://www.amazon.com/Estee-Lauder-Resilience-Firming-Sculpting/dp/B005N03E8M/ref=sr_1_53?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-53,26.0,4.1 out of 5 stars
$31.51,B007HM2D6S,"Estee Lauder Matte Perfecting Primer Normal/Combination Skin and Oily Skin for Women, 1.0 Ounce",https://www.amazon.com/Estee-Lauder-Perfecting-Primer-Combination/dp/B007HM2D6S/ref=sr_1_54?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-54,22.0,4.0 out of 5 stars
$27.00,B007HM2NPE,"Estee Lauder Illuminating Perfecting Primer Normal/Combination and Dry Skin for Women, 1.0 Ounce",https://www.amazon.com/Estee-Lauder-Illuminating-Perfecting-Combination/dp/B007HM2NPE/ref=sr_1_55?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-55,35.0,3.9 out of 5 stars
$53.75,B00B7E558K,"Estee Lauder Advanced Night Repair Eye Serum with Synchronized Complex II, 0.5 Ounce",https://www.amazon.com/Estee-Lauder-Advanced-Synchronized-Complex/dp/B00B7E558K/ref=sr_1_56?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-56,26.0,3.2 out of 5 stars
,B004OFI54K,"Estee Lauder Daywear Multi Protection Anti Oxidant Creme SPF 15 for Unisex, 1.7 Ounce",https://www.amazon.com/Estee-Lauder-Daywear-Protection-Oxidant/dp/B004OFI54K/ref=sr_1_57?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-57,88.0,4.4 out of 5 stars
$38.00,B00B5QWGIW,"Estee Lauder Double Wear Stay-in-Place Makeup SPF 10 for All Skin Types, No. 4n2 Spiced Sand, 1 Ounce",https://www.amazon.com/Estee-Lauder-Double-Place-Makeup/dp/B00B5QWGIW/ref=sr_1_58?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-58,29.0,4.4 out of 5 stars
$42.98,B001J7L93K,Estee Lauder Soft Clean Silky Hydrating Lotion 400ml/13.5oz,https://www.amazon.com/Estee-Lauder-Hydrating-Lotion-13-5oz/dp/B001J7L93K/ref=sr_1_59?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-59,17.0,3.5 out of 5 stars
$27.72,B01EB1HQ2I,"Estee Lauder Advanced Night Micro Cleansing Foam, 3.4 Ounce",https://www.amazon.com/Estee-Lauder-Advanced-Night-Cleansing/dp/B01EB1HQ2I/ref=sr_1_60?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-60,13.0,3.5 out of 5 stars
$25.00,B00UBW93OG,"Estee Lauder Little Primer, No. 01 Black, 0.21 Ounce",https://www.amazon.com/Estee-Lauder-Little-Primer-Black/dp/B00UBW93OG/ref=sr_1_61?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-61,10.0,3.8 out of 5 stars
$28.96,B078MQG6X5,,https://www.amazon.com/Double-Maximum-Camouflage-Makeup-Spectrum/dp/B078MQG6X5/ref=sr_1_62?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-62,2.0,5.0 out of 5 stars
$31.97,B01M8HGF3A,"Estee Lauder The Brow Multi-tasker - 02 Light Brunette By Estee Lauder - 0.008 Oz Eyebrow Pencil, 0.018 Ounce",https://www.amazon.com/Estee-Lauder-Brow-Multi-tasker-Brunette/dp/B01M8HGF3A/ref=sr_1_63?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-63,3.0,5.0 out of 5 stars
,B0006LJDXI,"Estee Lauder Double Matte Oil-Control Pressed Powder Women, 02 Light Medium, 0.49 Ounce",https://www.amazon.com/Estee-Lauder-Double-Oil-Control-Pressed/dp/B0006LJDXI/ref=sr_1_64?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-64,21.0,4.9 out of 5 stars
$56.10,B072178S9D,Estee Lauder Revitalizing Supreme + Global Anti-Aging Cell Power Eye Balm 15ml/0.5oz,https://www.amazon.com/Estee-Lauder-Revitalizing-Supreme-Anti-Aging/dp/B072178S9D/ref=sr_1_65?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-65,4.0,5.0 out of 5 stars
$37.99,B078PLZN7G,,https://www.amazon.com/Estee-Lauder-Double-Maximum-Camouflage/dp/B078PLZN7G/ref=sr_1_66?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-66,5.0,4.7 out of 5 stars
$30.00,B00RMXTSOM,"Estee Lauder Advanced Night Repair Eye Synchronized Complex II 15 ml/0.5 oz (Jar of 3, 5 ml/0.17 oz each)",https://www.amazon.com/Estee-Lauder-Advanced-Synchronized-Complex/dp/B00RMXTSOM/ref=sr_1_67?qid=1556613045&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-67,29.0,3.7 out of 5 stars
