price,source_product_id,product_name,product_url,review_count,star_rating
$31.99,B006NT5RNM,Estee Lauder Double Wear Stay-In-Place Gel Eyeliner 01 Stay Onyx,https://www.amazon.com/Estee-Lauder-Double-Place-Eyeliner/dp/B006NT5RNM/ref=sr_1_211?qid=1556613113&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-211,5.0,3.1 out of 5 stars
,B01LB9I7U8,,https://www.amazon.com/Est%C3%A9e-Hydrate-sheer-sun-loving-bronze/dp/B01LB9I7U8/ref=sr_1_212?qid=1556613113&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-212,1.0,5.0 out of 5 stars
$83.59,B00WHSCZWE,Estee Lauder Revitalizing Supreme light +Global Anti-Aging Cell Power Creme Oil-Free 50ml/1.7oz,https://www.amazon.com/Estee-Lauder-Revitalizing-Anti-Aging-Oil-Free/dp/B00WHSCZWE/ref=sr_1_213?qid=1556613113&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-213,,
$53.98,B00JBL23DQ,Estee Lauder Top 40 July Clear Difference Advanced Blemish Serum Ygpx,https://www.amazon.com/Estee-Lauder-Difference-Advanced-Blemish/dp/B00JBL23DQ/ref=sr_1_214?qid=1556613113&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-214,8.0,3.6 out of 5 stars
$29.00,B01NAEZ2OJ,"Estee Lauder The Brow Multitasker 3-In-1 Set, No. 03 Brunette, 0.017 Ounce",https://www.amazon.com/Estee-Lauder-Multitasker-Brunette-0-017/dp/B01NAEZ2OJ/ref=sr_1_215?qid=1556613113&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-215,,
$54.95,B01L108W3Y,"Estee Lauder Pure Color Envy Hi-Luster Light Sculpting Lipstick, No. 130 Slow Burn, 0.12 Ounce",https://www.amazon.com/Estee-Lauder-Hi-Luster-Sculpting-Lipstick/dp/B01L108W3Y/ref=sr_1_216?qid=1556613113&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-216,1.0,5.0 out of 5 stars
$9.97,B01CZN523E,Estee Lauder Mini Sumptuous Extreme Lash Multiplying Volume Mascara 01 Black,https://www.amazon.com/Estee-Lauder-Sumptuous-Extreme-Multiplying/dp/B01CZN523E/ref=sr_1_220?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-220,,
$65.92,B013DVPRZU,,https://www.amazon.com/Est%C3%A9e-Lauder-Perfectionist-Youth-Infusing-Makeup/dp/B013DVPRZU/ref=sr_1_221?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-221,1.0,5.0 out of 5 stars
$5.99,B00O7WOH5G,Estee Lauder Aerin Rose Hand and Body Cream 1oz/30ml,https://www.amazon.com/Estee-Lauder-Aerin-Rose-Cream/dp/B00O7WOH5G/ref=sr_1_222?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-222,7.0,3.0 out of 5 stars
$39.50,B078PLTY8P,,https://www.amazon.com/Lauder-Perfecting-Pressed-Powder-0-28-oz/dp/B078PLTY8P/ref=sr_1_223?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-223,1.0,4.0 out of 5 stars
$65.00,B00VRSK14Y,"Estee Lauder Crescent White Full Cycle SPF 50 Brightening BB Creme & Balm for Women, 1 Ounce",https://www.amazon.com/Estee-Lauder-Crescent-White-Brightening/dp/B00VRSK14Y/ref=sr_1_224?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-224,4.0,2.9 out of 5 stars
,B00JXMH23E,Estee Lauder Modern Muse Mega Shower Gel,https://www.amazon.com/Estee-Lauder-Modern-Muse-Shower/dp/B00JXMH23E/ref=sr_1_225?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-225,7.0,4.7 out of 5 stars
$32.20,B01N5E27TA,Estee Lauder Pure Color Envy Shimmer Powder Blush - Pink Seduction,https://www.amazon.com/Estee-Lauder-Color-Shimmer-Powder/dp/B01N5E27TA/ref=sr_1_226?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-226,,
$59.99,B00P20RPDI,Estee Lauder Perfectionist CP+ R Wrinkle Lifitn Serum 7ml (0.24 oz) x 3 = 21ml (0.72 oz),https://www.amazon.com/Estee-Lauder-Perfectionist-Wrinkle-Lifitn/dp/B00P20RPDI/ref=sr_1_227?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-227,,
$82.93,B00EQB4SIE,Estee Lauder Re-nutriv Intensive Lifting Makeup Broad Spectrum 15 Pale Almond 02,https://www.amazon.com/Estee-Lauder-Re-nutriv-Intensive-Spectrum/dp/B00EQB4SIE/ref=sr_1_228?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-228,3.0,5.0 out of 5 stars
$21.99,B01BHUIIXM,Estee Lauder Perfectionist Youth-infusing Brightening Serum + Concealer 5n Deep (Neutral),https://www.amazon.com/Estee-Lauder-Perfectionist-Youth-infusing-Brightening/dp/B01BHUIIXM/ref=sr_1_229?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-229,,
$38.63,B002KIGYKA,,https://www.amazon.com/Lauder-Re-Nutriv-Intensive-Smoothing-Powder/dp/B002KIGYKA/ref=sr_1_230?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-230,1.0,5.0 out of 5 stars
$58.22,B00YP8X000,"Estee Lauder Micro Essence Infusion Mask, 6 Sheets",https://www.amazon.com/Estee-Lauder-Essence-Infusion-Sheets/dp/B00YP8X000/ref=sr_1_231?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-231,,
$43.72,B0013EF34U,Stress Relief Eye Mask by Estee Lauder for Unisex - 10 pads Eye Mask,https://www.amazon.com/Stress-Relief-Estee-Lauder-Unisex/dp/B0013EF34U/ref=sr_1_232?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-232,7.0,4.0 out of 5 stars
$27.90,B00JG7Y392,Estee Lauder Pure Color Envy Sculpting Lipstick - # 240 Tumultuous Pink 3.5g/0.12oz,https://www.amazon.com/Estee-Lauder-Color-Sculpting-Lipstick/dp/B00JG7Y392/ref=sr_1_233?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-233,5.0,4.7 out of 5 stars
$204.90,B00ADRNY7G,"Estee Lauder Re-Nutriv Intensive Age-Renewal Creme, 1.7 Ounce",https://www.amazon.com/Estee-Lauder-Re-Nutriv-Intensive-Age-Renewal/dp/B00ADRNY7G/ref=sr_1_234?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-234,4.0,3.6 out of 5 stars
$69.99,B06X3XLWQH,Estee Lauder Perfectionist Serum Compact Makeup SPF 15 (3n1 Ivory Beige),https://www.amazon.com/Estee-Lauder-Perfectionist-Compact-Makeup/dp/B06X3XLWQH/ref=sr_1_235?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-235,2.0,5.0 out of 5 stars
$38.47,B003BMI52Y,"Estee Lauder Double Wear Stay-in-place Makeup SPF 10, No. 4C2 Auburn, 1 Ounce",https://www.amazon.com/Estee-Lauder-Double-place-Makeup/dp/B003BMI52Y/ref=sr_1_236?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-236,,
$25.00,B07KGLLYH8,Estee Lauder Pure Color Envy Sculpting Gloss 410 Inspired Mauve 0.27 oz / 8 ml UB,https://www.amazon.com/Estee-Lauder-Color-Sculpting-Inspired/dp/B07KGLLYH8/ref=sr_1_237?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-237,,
$36.39,B00IBY2IS4,"Estee Lauder Double Wear Brush-on Glow Bb Highlighte, Light Medium, 0.07 Ounce",https://www.amazon.com/Estee-Lauder-Double-Brush-Highlighte/dp/B00IBY2IS4/ref=sr_1_238?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-238,3.0,5.0 out of 5 stars
$50.98,B01CXU1IL4,Estee Lauder Pure Color Envy Blush PINK KISS,https://www.amazon.com/Estee-Lauder-Pure-Color-Blush/dp/B01CXU1IL4/ref=sr_1_239?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-239,,
$16.99,B071FF9FGM,Pure Color Envy Sculpting Lipstick Power Grab,https://www.amazon.com/Pure-Color-Sculpting-Lipstick-Power/dp/B071FF9FGM/ref=sr_1_240?qid=1556613121&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-240,,
$74.00,B015F41H3O,Lot 2 x Estee Lauder Resilience Lift Night Face & Neck Creme 0.5 oz each,https://www.amazon.com/Estee-Lauder-Resilience-Night-Creme/dp/B015F41H3O/ref=sr_1_241?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-241,21.0,4.1 out of 5 stars
$54.12,B005U3GGOQ,Estee Lauder Eye Care 0.04 Oz Double Wear Stay In Place Eye Pencil - # 01 Onyx For Women,https://www.amazon.com/Estee-Lauder-Double-Place-Pencil/dp/B005U3GGOQ/ref=sr_1_242?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-242,1.0,5.0 out of 5 stars
$42.00,B071KBJJS6,Estee Lauder Bronze Goddess The Summer Look Makeup Palette,https://www.amazon.com/Estee-Lauder-Bronze-Goddess-Palette/dp/B071KBJJS6/ref=sr_1_243?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-243,,
$9.99,B00SG6ZPPU,Estee Lauder Lilly Pulitzer Floral Print Waterproof Cosmetic Bag,https://www.amazon.com/Estee-Lauder-Pulitzer-Waterproof-Cosmetic/dp/B00SG6ZPPU/ref=sr_1_244?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-244,12.0,3.3 out of 5 stars
$9.99,B00BQMIGTI,Estee Lauder Lilly Pulitzer Makeup Bag Spring 2013,https://www.amazon.com/Estee-Lauder-Pulitzer-Makeup-Spring/dp/B00BQMIGTI/ref=sr_1_245?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-245,63.0,3.9 out of 5 stars
$29.95,B00XPLMD42,"Estee Lauder Pure Color Envy Defining Wet/Dry Eyeshadow for Women, Quiet Power, 0.06 Ounce",https://www.amazon.com/Estee-Lauder-Color-Defining-Eyeshadow/dp/B00XPLMD42/ref=sr_1_246?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-246,5.0,5.0 out of 5 stars
$85.77,B00OKG7MKG,Estee Lauder/Perfectionist Youth-Infusing Makeup 4c3 Softan 1.0 Oz,https://www.amazon.com/Estee-Lauder-Perfectionist-Youth-Infusing-Makeup/dp/B00OKG7MKG/ref=sr_1_247?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-247,,
$39.99,B075D9LQKQ,Estee Lauder x Victoria Beckham Matte Lipstick in Victoria,https://www.amazon.com/Estee-Lauder-Victoria-Beckham-Lipstick/dp/B075D9LQKQ/ref=sr_1_248?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-248,1.0,4.0 out of 5 stars
$61.99,B00CBXU3AG,"Estee Lauder Bronze Goddess No. 03 Medium Deep Powder Bronzer for Women, 0.74 Ounce",https://www.amazon.com/Estee-Lauder-Bronze-Goddess-Bronzer/dp/B00CBXU3AG/ref=sr_1_249?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-249,4.0,3.9 out of 5 stars
$77.00,B013DV7MCQ,,https://www.amazon.com/Lauder-Perfectionist-Youth-Infusing-Makeup-Pebble/dp/B013DV7MCQ/ref=sr_1_250?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-250,,
$58.59,B0147TLTPO,"Estee Lauder Women's New Dimension Expert Liquid Tape Treatment, 0.50 Ounce",https://www.amazon.com/Estee-Lauder-Womens-Dimension-Treatment/dp/B0147TLTPO/ref=sr_1_251?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-251,26.0,2.8 out of 5 stars
$52.87,B0002DL086,Estee Lauder Estee Lauder Automatic Lip Pencil Duo - Terra,https://www.amazon.com/Estee-Lauder-Automatic-Lip-Pencil/dp/B0002DL086/ref=sr_1_252?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-252,2.0,5.0 out of 5 stars
$23.98,B00TXPCLGE,Estee Lauder Take It Away Makeup Remover Lotion 1 oz * 2 (Total 2 fl oz),https://www.amazon.com/Estee-Lauder-Makeup-Remover-Lotion/dp/B00TXPCLGE/ref=sr_1_253?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-253,11.0,4.1 out of 5 stars
$42.91,B078MV8SZP,Double Wear Maximum Cover Camouflage Makeup for Face and Body Broad Spectrum SPF 15/1.0 oz. 3w2 Cashew,https://www.amazon.com/Double-Maximum-Camouflage-Makeup-Spectrum/dp/B078MV8SZP/ref=sr_1_254?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-254,,
$26.47,B07JJRSRMT,"Estee Lauder Pure Color Envy Paint-on Liquid Matte Lip Color, 202 Snapped Up, 0.23 Ounce",https://www.amazon.com/Estee-Lauder-Paint-Liquid-Snapped/dp/B07JJRSRMT/ref=sr_1_255?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-255,,
$55.00,B0080FQJ8Y,Estee Lauder Re-Nutriv Intensive Age Spot Corrector - 30ml/1oz,https://www.amazon.com/Estee-Lauder-Re-Nutriv-Intensive-Corrector/dp/B0080FQJ8Y/ref=sr_1_256?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-256,,
$50.00,B00MDYVE5G,"Estee Lauder Pure Color Envy Sculpting Eye Shadow, Provocative Petal",https://www.amazon.com/Estee-Lauder-Sculpting-Shadow-Provocative/dp/B00MDYVE5G/ref=sr_1_257?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-257,3.0,2.8 out of 5 stars
$27.06,B00JG7Y0QS,"Estee Lauder Pure Color Envy Sculpting Lipstick, Vengeful Red, 0.12 Ounce",https://www.amazon.com/Estee-Lauder-Sculpting-Lipstick-Vengeful/dp/B00JG7Y0QS/ref=sr_1_258?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-258,5.0,4.2 out of 5 stars
$21.99,B072B9L2DV,"Estee Lauder Pure Color Love Lipstick, Proven Innocent, 0.12 Ounce",https://www.amazon.com/Estee-Lauder-Lipstick-Proven-Innocent/dp/B072B9L2DV/ref=sr_1_259?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-259,2.0,2.8 out of 5 stars
$44.40,B01BR12LPM,"Estee Lauder Pure Color Envy Sculpting Gloss - 430 Plum Jealousy, 0.1 Ounce",https://www.amazon.com/Est%C3%A9e-Lauder-Color-Sculpting-Jealousy/dp/B01BR12LPM/ref=sr_1_260?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-260,2.0,5.0 out of 5 stars
$60.99,B00DQL08WU,Estee Lauder Golden Alligator Slim Compact Lucidity Perfecting Pressed Powder 01 Translucent - 3.08 Gram /0.1 Ounce,https://www.amazon.com/Estee-Lauder-Alligator-Perfecting-Translucent/dp/B00DQL08WU/ref=sr_1_261?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-261,2.0,5.0 out of 5 stars
$89.13,B01N3RQEV8,Estee Lauder - Bronze Goddess - Whipped Body Creme - Limited Edition - 6.7 FL OZ / 200 ML by ESTEE LAUDER Srl,https://www.amazon.com/Estee-Lauder-Goddess-Whipped-Limited/dp/B01N3RQEV8/ref=sr_1_262?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-262,11.0,4.5 out of 5 stars
$38.99,B071CZGG5M,"Estee Lauder Nutritious Vitality8 Radiant Eye Jelly, 0.5 Ounce",https://www.amazon.com/Estee-Lauder-Nutritious-Vitality8-Radiant/dp/B071CZGG5M/ref=sr_1_263?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-263,2.0,2.6 out of 5 stars
$30.00,B00JG7Y1JY,"Estee Lauder Pure Color Envy Sculpting Lipstick, No. 220 Powerful, 0.12 Ounce",https://www.amazon.com/Estee-Lauder-Sculpting-Lipstick-Powerful/dp/B00JG7Y1JY/ref=sr_1_264?qid=1556613130&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-264,18.0,4.2 out of 5 stars
$77.79,B000JIIL86,Estee Lauder Pleasures Body Lotion,https://www.amazon.com/Estee-Lauder-Pleasures-Body-Lotion/dp/B000JIIL86/ref=sr_1_265?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-265,4.0,5.0 out of 5 stars
$151.33,B000WIEW8Q,ESTEE LAUDER by Estee Lauder Estee Lauder Re-Nutriv Light Weight Cream--/1.7OZ for Women,https://www.amazon.com/LAUDER-Estee-Lauder-Re-Nutriv-Cream/dp/B000WIEW8Q/ref=sr_1_266?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-266,5.0,4.3 out of 5 stars
$39.15,B074HFL87R,Estee Lauder Perfectionist Set and Highlight Powder Duo - 03 Medium,https://www.amazon.com/Estee-Lauder-Perfectionist-Highlight-Powder/dp/B074HFL87R/ref=sr_1_267?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-267,1.0,5.0 out of 5 stars
$32.00,B004DVKB7O,"Estee Lauder Pure Color Envy Sculpting Lipstick, Insolent Plum, 0.12 Ounce",https://www.amazon.com/Estee-Lauder-Sculpting-Lipstick-Insolent/dp/B004DVKB7O/ref=sr_1_268?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-268,,
$23.50,B0758JSFQB,Estee Lauder Nutritious Micro-Algae Pore Punfying Cleansing Bar 100g,https://www.amazon.com/Estee-Lauder-Nutritious-Micro-Algae-Cleansing/dp/B0758JSFQB/ref=sr_1_269?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-269,,
$35.89,B01AYBPPLI,"Estee Lauder Women's Nightwear Plus 3-Minute Detox Mask, 2.5 Ounce",https://www.amazon.com/Estee-Lauder-Womens-Nightwear-3-Minute/dp/B01AYBPPLI/ref=sr_1_270?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-270,2.0,4.6 out of 5 stars
$63.21,B00QZYLXWY,"Est?e Lauder Perfecting Loose Powder Light, 0.35oz, 10g",https://www.amazon.com/Lauder-Perfecting-Loose-Powder-0-35oz/dp/B00QZYLXWY/ref=sr_1_271?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-271,4.0,4.1 out of 5 stars
$18.90,B012JSKLGS,Estee Lauder Pure color deluxe 7 color Eyeshadow WILD TRUFFLE designed by Lisa Perry,https://www.amazon.com/Estee-Lauder-Eyeshadow-TRUFFLE-designed/dp/B012JSKLGS/ref=sr_1_272?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-272,,
$33.00,B01BHUFXB2,Estee Lauder Pefectionist Youth-Infusing Brightening Serum + Concealer 4N Medium Deep (Neutral) 0.16 oz,https://www.amazon.com/Estee-Lauder-Pefectionist-Youth-Infusing-Brightening/dp/B01BHUFXB2/ref=sr_1_273?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-273,2.0,5.0 out of 5 stars
,B00JEZJWRY,Estee Lauder Estee Lauder Automatic Brow Pencil Duo - Soft Brown,https://www.amazon.com/Estee-Lauder-Automatic-Brow-Pencil/dp/B00JEZJWRY/ref=sr_1_274?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-274,46.0,3.9 out of 5 stars
$35.38,B01MF6VT58,"Estee Lauder The Brow MultiTasker 3 in 1 (Brow Pencil, Powder and Brush) - # 03 Brunette 0.45g/0.018oz",https://www.amazon.com/Estee-Lauder-MultiTasker-Pencil-Powder/dp/B01MF6VT58/ref=sr_1_275?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-275,2.0,2.9 out of 5 stars
$41.79,B00MDYQMJY,"Estee Lauder Pure Color Envy Sculpting 5-Color Palette Eyeshadow, 10/Envious Orchid",https://www.amazon.com/Estee-Lauder-Sculpting-5-Color-Eyeshadow/dp/B00MDYQMJY/ref=sr_1_276?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-276,2.0,5.0 out of 5 stars
$39.50,B01IIGU1DS,Estee Lauder Double Wear Nude Cushion Stick Radiant Makeup (2N1 DESERT BEIGE),https://www.amazon.com/Estee-Lauder-Double-Cushion-Radiant/dp/B01IIGU1DS/ref=sr_1_277?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-277,5.0,3.9 out of 5 stars
$85.99,B00XLBS8BI,,https://www.amazon.com/Est%C3%A9e-Lauder-Beautiful-Perfumed-Powder/dp/B00XLBS8BI/ref=sr_1_278?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-278,2.0,5.0 out of 5 stars
$31.50,B071W6WFYM,Perfectionist Serum Compact Makeup 5W2 Rich Caramel,https://www.amazon.com/Perfectionist-Serum-Compact-Makeup-Caramel/dp/B071W6WFYM/ref=sr_1_279?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-279,,
$74.95,B07238RNRL,"Bronze Goddess Whipped Body Creme, 6.7 oz",https://www.amazon.com/Bronze-Goddess-Whipped-Body-Creme/dp/B07238RNRL/ref=sr_1_280?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-280,1.0,1.0 out of 5 stars
,B01MTDYC0N,,https://www.amazon.com/Estee-Lauder-Illuminator-Perfecting-Finisher/dp/B01MTDYC0N/ref=sr_1_281?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-281,2.0,3.5 out of 5 stars
$255.21,B00PIOO950,"Estee Lauder Women's Re-Nutriv Ultimate Diamond Sculpting/Refinishing Dual Infusion Treatment, 0.85 Ounce",https://www.amazon.com/Estee-Lauder-Re-Nutriv-Sculpting-Refinishing/dp/B00PIOO950/ref=sr_1_282?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-282,2.0,2.1 out of 5 stars
$31.59,B01M69X7F2,Estee Lauder Magic Smoky Powder Shadow Stick 02 Indigo Smoke,https://www.amazon.com/Estee-Lauder-Powder-Shadow-Indigo/dp/B01M69X7F2/ref=sr_1_283?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-283,,
,B00JNX3EYO,"Estee Lauder Double Wear Stay-In-Place Lip Pencil for Women, 17 Mauve, 0.04 Ounce",https://www.amazon.com/Estee-Lauder-Double-Place-Pencil/dp/B00JNX3EYO/ref=sr_1_284?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-284,1.0,5.0 out of 5 stars
,B00412I3N4,Estee Lauder Estee Lauder Double Wear Stay-In-Place Eyeshadow Base,https://www.amazon.com/Estee-Lauder-Double-Place-Eyeshadow/dp/B00412I3N4/ref=sr_1_285?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-285,10.0,4.4 out of 5 stars
