price,source_product_id,product_name,product_url,review_count,star_rating
$14.98,B07BKRCVDP,Estee Lauder Bronze Goddess No. 01 Light Travel Size .12oz/3.5g,https://www.amazon.com/Estee-Lauder-Bronze-Goddess-Travel/dp/B07BKRCVDP/ref=sr_1_286?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-286,1.0,5.0 out of 5 stars
$29.40,B01MYZSCBM,Estee Lauder Brow Now All-In-One Brow Kit - 03 Dark Brunette 3g,https://www.amazon.com/Estee-Lauder-Brow-All-One/dp/B01MYZSCBM/ref=sr_1_287?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-287,2.0,5.0 out of 5 stars
$65.90,B01MCTTKRK,Estee Lauder Travel Essentials Makeup Brush Set 5 Pc,https://www.amazon.com/Estee-Lauder-Travel-Essentials-Makeup/dp/B01MCTTKRK/ref=sr_1_288?qid=1556613140&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-288,,
$75.35,B01JMDSZWK,Estee Lauder Nutritious Vitality8 Radiant Energy Lotion Fresh Moist 200ml/6.7oz,https://www.amazon.com/Estee-Lauder-Nutritious-Vitality8-Radiant/dp/B01JMDSZWK/ref=sr_1_290?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-290,,
$87.24,B0077TQILC,"Estee Lauder Re-Nutriv Ultimate Lift Age-Correcting Mask, 2.5 Ounce",https://www.amazon.com/Estee-Lauder-Re-Nutriv-Ultimate-Age-Correcting/dp/B0077TQILC/ref=sr_1_291?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-291,,
$34.00,B01KYRZYL8,"Estee Lauder Pure Color Envy Lipstick Rouge Number 220, Powerful 3.5 g by Estee Lauder",https://www.amazon.com/Estee-Lauder-Lipstick-Number-Powerful/dp/B01KYRZYL8/ref=sr_1_292?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-292,,
$13.98,B004YGWE00,Gentle Eye Makeup Remover 1.7 oz.,https://www.amazon.com/Gentle-Eye-Makeup-Remover-1-7/dp/B004YGWE00/ref=sr_1_293?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-293,7.0,3.5 out of 5 stars
$22.98,B0052VKGTC,,https://www.amazon.com/Lauder-Signature-Powder-Deluxe-Travel/dp/B0052VKGTC/ref=sr_1_294?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-294,,
$39.95,B015RCN0SY,Estee Lauder Pure Color Envy Matte Sculpting Lipstick 130 Desirous,https://www.amazon.com/Estee-Lauder-Sculpting-Lipstick-Desirous/dp/B015RCN0SY/ref=sr_1_295?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-295,,
$34.53,B00BCX2CUU,,https://www.amazon.com/Lauder-Double-Place-Powder-Makeup/dp/B00BCX2CUU/ref=sr_1_296?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-296,,
$24.98,B07KSP7TDH,"Estee Lauder Pure Color Envy Sculpting Lipstick, No.250 Red Ego 0.12 oz / 3.5g",https://www.amazon.com/Estee-Lauder-Sculpting-Lipstick-No-250/dp/B07KSP7TDH/ref=sr_1_297?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-297,,
$17.98,B01KWSD7YU,Estee Lauder Pure Color Envy Sculpting Gloss - 240 Passionate Fuchsia 4.6ml/0.16oz,https://www.amazon.com/Estee-Lauder-Color-Sculpting-Gloss/dp/B01KWSD7YU/ref=sr_1_298?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-298,6.0,3.3 out of 5 stars
$44.99,B01M7Z3TR2,ESTEE LAUDER Estee Lauder Automatic Lip Pencil Duo Refill 15 Terra,https://www.amazon.com/LAUDER-Estee-Lauder-Automatic-Pencil/dp/B01M7Z3TR2/ref=sr_1_299?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-299,,
$84.26,B00P4L28LO,"Estee Lauder Re-Nutriv SPF 15 No. 4N1 Shell Beige Ultra Radiance Makeup for Women, 1 Ounce",https://www.amazon.com/Estee-Lauder-Re-Nutriv-Radiance-Makeup/dp/B00P4L28LO/ref=sr_1_300?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-300,3.0,3.6 out of 5 stars
$23.68,B01BR12LNY,"Estee Lauder Women's Pure Color Envy Sculpting Gloss, Discreet Nude, 0.1 Ounce",https://www.amazon.com/Estee-Lauder-Womens-Sculpting-Discreet/dp/B01BR12LNY/ref=sr_1_301?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-301,5.0,4.0 out of 5 stars
$47.50,B00XWMAPEE,Estee Lauder Double Matte Oil-control Pressed Powder .49oz/ 14g Medium Deep #04,https://www.amazon.com/Estee-Lauder-Double-Oil-control-Pressed/dp/B00XWMAPEE/ref=sr_1_302?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-302,,
$26.97,B01N5CQRKC,"Estee Lauder The Brow Multi-tasker 3-in-1 Black for Women Eyebrow Pencil, No.05, 0.008 Ounce",https://www.amazon.com/Estee-Lauder-Multi-tasker-Eyebrow-Pencil/dp/B01N5CQRKC/ref=sr_1_303?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-303,1.0,4.0 out of 5 stars
$30.00,B00U93YB7G,"Estee Lauder Women's Pure Color Envy Shine Sculpting Lipstick, 350 Empowered, 0.1 Ounce",https://www.amazon.com/Estee-Lauder-Sculpting-Lipstick-Empowered/dp/B00U93YB7G/ref=sr_1_304?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-304,8.0,4.1 out of 5 stars
$25.00,B074HJ2ZL5,Estee Lauder Perfectionist Set and Highlight Powder Duo - 01 Translucent/light,https://www.amazon.com/Estee-Lauder-Perfectionist-Highlight-Powder/dp/B074HJ2ZL5/ref=sr_1_305?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-305,,
$52.94,B00MDYWPKO,Estee Lauder Pure Color Envy Sculpting No. 8 Infamous Sky 5-Color Eyeshadow Palette for Women,https://www.amazon.com/Estee-Lauder-Sculpting-Infamous-Eyeshadow/dp/B00MDYWPKO/ref=sr_1_306?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-306,,
$66.98,B00GW7PRVW,Estee Lauder Double Wear Maximum Cover Camouflage Makeup Spf 15 - # 3c4 Medium/deep Foundation For Women 1 oz,https://www.amazon.com/Estee-Lauder-Double-Maximum-Camouflage/dp/B00GW7PRVW/ref=sr_1_307?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-307,,
$51.64,B00MDZ1SOM,"Estee Lauder Pure Color Envy Sculpting Eyeshadow 5-Color Palette, No. 02 Ivory Power",https://www.amazon.com/Estee-Lauder-Sculpting-Eyeshadow-5-Color/dp/B00MDZ1SOM/ref=sr_1_308?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-308,1.0,5.0 out of 5 stars
$42.00,B00G4JLICK,"Estee Lauder/Double Wear Light Stay-In-Place MakeUp Intensity 6.5, (1.0 ounce)",https://www.amazon.com/Estee-Lauder-Double-Place-Intensity/dp/B00G4JLICK/ref=sr_1_309?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-309,1.0,1.0 out of 5 stars
$39.98,B01LDS9HZG,Estee Lauder Revitalizing Supreme+ Global Anti Aging Face & Eye Creme,https://www.amazon.com/Estee-Lauder-Revitalizing-Supreme-Global/dp/B01LDS9HZG/ref=sr_1_310?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-310,,
$25.24,B00JG7YAG8,"Estee Lauder Pure Color Envy Sculpting Lipstick, Decadent, 0.12 Ounce",https://www.amazon.com/Estee-Lauder-Sculpting-Lipstick-Decadent/dp/B00JG7YAG8/ref=sr_1_311?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-311,5.0,3.6 out of 5 stars
$7.98,B015Q28XDM,"Estee Lauder New Dimension Shape plus Sculpt Face Kit, 0.28 Ounce",https://www.amazon.com/Estee-Lauder-Dimension-Shape-Sculpt/dp/B015Q28XDM/ref=sr_1_312?qid=1556613150&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-312,1.0,5.0 out of 5 stars
$6.95,B07L391SB9,Estee Lauder Bronze Goddess Powder Bronzer - 02 Medium 0.12 oz UB,https://www.amazon.com/Estee-Lauder-Bronze-Goddess-Bronzer/dp/B07L391SB9/ref=sr_1_313?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-313,,
$55.17,B002927MA8,"Estee Lauder Automatic Lip Pencil Duo Lipliner, 05 Cafe Rose",https://www.amazon.com/Estee-Lauder-Automatic-Pencil-Lipliner/dp/B002927MA8/ref=sr_1_314?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-314,1.0,5.0 out of 5 stars
$55.02,B003U4LR3M,Double Wear Stay In Place Lip Pencil - # 04 Rose - Estee Lauder - Lip Liner - Double Wear Stay In Place Lip Pencil - 1.2g/0.04oz,https://www.amazon.com/Double-Wear-Stay-Place-Pencil/dp/B003U4LR3M/ref=sr_1_315?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-315,2.0,3.2 out of 5 stars
$46.07,B00JRRRAVO,Double Wear Stay In Place Makeup No. 3C3 SANDBAR,https://www.amazon.com/Double-Wear-Stay-Place-Makeup/dp/B00JRRRAVO/ref=sr_1_316?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-316,3.0,5.0 out of 5 stars
$6.98,B0763B727Z,Estee Lauder Black Compact Mirror,https://www.amazon.com/Estee-Lauder-Black-Compact-Mirror/dp/B0763B727Z/ref=sr_1_317?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-317,,
$21.89,B014N5Q7SG,"Estee Lauder Pure Color Envy Liquid Lip Potion Bitter Sweet for Women, No.130, 0.24 Ounce",https://www.amazon.com/Estee-Lauder-Liquid-Potion-Bitter/dp/B014N5Q7SG/ref=sr_1_318?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-318,1.0,5.0 out of 5 stars
$9.98,B073WZSPSK,Estee Lauder Advanced Night Micro Cleansing Balm Travel Size 0.22oz / 7ml,https://www.amazon.com/Estee-Lauder-Advanced-Cleansing-Travel/dp/B073WZSPSK/ref=sr_1_319?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-319,,
,B00OJGGFFA,"Estee Lauder Women's Revitalizing Supreme Global Anti-Aging Boost Mask, All Skin Types, 2.5 Ounce",https://www.amazon.com/Estee-Lauder-Revitalizing-Supreme-Anti-Aging/dp/B00OJGGFFA/ref=sr_1_320?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-320,3.0,4.8 out of 5 stars
$26.99,B074HG2HL1,Estee Lauder Perfectionist Set and Highlight Powder Duo - 05 Deep,https://www.amazon.com/Estee-Lauder-Perfectionist-Highlight-Powder/dp/B074HG2HL1/ref=sr_1_321?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-321,,
,B0006SESFE,"Estee Lauder Lucidity Translucent Normal/Combination and Dry Skin Pressed Powder, No.01 Light, 0.4 Ounce",https://www.amazon.com/Estee-Lauder-Lucidity-Translucent-Combination/dp/B0006SESFE/ref=sr_1_322?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-322,3.0,5.0 out of 5 stars
$59.97,B00UAS1RDQ,Estee Lauder 855-YH3003 Re Nutriv Ultra Radiance Anti Dark Shadows 13 G,https://www.amazon.com/Estee-Lauder-Re-Nutriv-Concealer-Smoothing/dp/B00UAS1RDQ/ref=sr_1_323?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-323,1.0,5.0 out of 5 stars
$24.00,B01DQGUKEU,Estee Lauder Pure Color Envy Sculpting Lipstick - # 450 Insolent Plum 3.5g/0.12oz For Women -100% AUTHENTIC,https://www.amazon.com/Estee-Lauder-Color-Sculpting-Lipstick/dp/B01DQGUKEU/ref=sr_1_324?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-324,,
$32.99,B00PAXCPGO,Estee Lauder Double Wear Stay In Place Lip Pencil - # 09 Mocha 1.2g/0.04oz,https://www.amazon.com/Estee-Lauder-Double-Place-Pencil/dp/B00PAXCPGO/ref=sr_1_325?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-325,1.0,5.0 out of 5 stars
$19.98,B015R9X6K4,ESTEE LAUDER Pure Color Envy Sculpting Lipstick-#220 Unatainablle,https://www.amazon.com/ESTEE-LAUDER-Sculpting-Lipstick-Unatainablle/dp/B015R9X6K4/ref=sr_1_326?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-326,,
$45.00,B015CVK2UE,"Estee Lauder Women's Double Wear Makeup To Go Liquid Compact, 4N1 Naive, 0.40 Ounce",https://www.amazon.com/Estee-Lauder-Womens-Double-Compact/dp/B015CVK2UE/ref=sr_1_327?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-327,1.0,5.0 out of 5 stars
$36.95,B01GLCSHUA,Estee Lauder Genune Glow Blushing Creme For Lips And Cheeks - Sweet Cheeks,https://www.amazon.com/Estee-Lauder-Genune-Blushing-Cheeks/dp/B01GLCSHUA/ref=sr_1_328?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-328,,
$32.26,B00OKG2M42,"Estee Lauder Perfectionist Youth-Infusing Makeup Spf 25, 1 Ounce",https://www.amazon.com/Estee-Lauder-Perfectionist-Youth-Infusing-Makeup/dp/B00OKG2M42/ref=sr_1_329?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-329,1.0,1.0 out of 5 stars
$29.00,B01GPY68DW,ESTEE LAUDER GENUINE GLOW PRIMING MOISTURE EYE BALM,https://www.amazon.com/ESTEE-LAUDER-GENUINE-PRIMING-MOISTURE/dp/B01GPY68DW/ref=sr_1_330?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-330,,
$87.63,B013DVLBOQ,,https://www.amazon.com/Lauder-Perfectionist-Youth-Infusing-Makeup-Desert/dp/B013DVLBOQ/ref=sr_1_331?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-331,1.0,5.0 out of 5 stars
$42.00,B071G84FVX,"Estee Lauder Double Wear Nude Water Fresh Makeup Spf 30, 2c2 Pale Almond, 1 Ounce",https://www.amazon.com/ESTEE-LAUDER-DOUBLE-MAKEUP-ALMOND/dp/B071G84FVX/ref=sr_1_332?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-332,,
$26.00,B01BVV5JLG,"Estee Lauder Pure Color Envy Sculpting Lacquer, Orchid Intrigue, 0.1 Ounce",https://www.amazon.com/Estee-Lauder-Sculpting-Lacquer-Intrigue/dp/B01BVV5JLG/ref=sr_1_333?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-333,,
$61.74,B07665LMKR,"Estee Lauder Advanced Night Repair Masks for Women, 4 Count",https://www.amazon.com/Estee-Lauder-Advanced-Night-Repair/dp/B07665LMKR/ref=sr_1_334?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-334,,
$23.98,B0075QGT5W,Estee Lauder Perfectly Clean Splash Away Foaming Cleanser 1 oz x 2 = 2 oz/ 60 ml,https://www.amazon.com/Estee-Lauder-Perfectly-Foaming-Cleanser/dp/B0075QGT5W/ref=sr_1_335?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-335,7.0,3.9 out of 5 stars
$7.99,B00O1QF85Q,,https://www.amazon.com/Est%C3%A9e-Lauder-Double-Brush-Highlighter/dp/B00O1QF85Q/ref=sr_1_336?qid=1556613154&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-336,,
$49.00,B01NCY0E1P,Estee Lauder Prime + Define Travel Exclusive 2 Piece Gift Set,https://www.amazon.com/Estee-Lauder-Define-Travel-Exclusive/dp/B01NCY0E1P/ref=sr_1_361?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-361,,
$24.99,B07MBDNFDL,Estee Lauder 3 Pc. Meet Your Match Makeup Set,https://www.amazon.com/Estee-Lauder-Meet-Match-Makeup/dp/B07MBDNFDL/ref=sr_1_362?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-362,,
,B074HGZRJM,Estee Lauder Perfectionist Set and Highlight Powder Duo - 04 Medium Deep,https://www.amazon.com/Estee-Lauder-Perfectionist-Highlight-Powder/dp/B074HGZRJM/ref=sr_1_363?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-363,,
$35.92,B015R4JUYA,"Estee Lauder New Dimension Shape + Sculpt Eye Kit, 0.1 Ounce",https://www.amazon.com/Estee-Lauder-Dimension-Shape-Sculpt/dp/B015R4JUYA/ref=sr_1_364?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-364,1.0,5.0 out of 5 stars
,B00HARUTWK,Estee Lauder Limited Edition Hair Brush - Brown Molasses Color,https://www.amazon.com/Estee-Lauder-Limited-Hair-Brush/dp/B00HARUTWK/ref=sr_1_365?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-365,8.0,3.8 out of 5 stars
$11.95,B079DDG6Q6,the Estee Edit Flash Photo Travel Kit: Photo Gloss + Powder Compact,https://www.amazon.com/Estee-Edit-Flash-Photo-Travel/dp/B079DDG6Q6/ref=sr_1_366?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-366,,
$53.61,B00BCXCZRA,Estee Lauder/Double Wear Stay-In-Place Powder Makeup 4C3 Softan .42 Oz,https://www.amazon.com/Estee-Lauder-Double-Place-Powder/dp/B00BCXCZRA/ref=sr_1_367?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-367,2.0,4.7 out of 5 stars
$46.66,B00KJCOCYY,"Estee Lauder Sumptuous Extreme Mascara Set for Women, 0.03 Ounce",https://www.amazon.com/Estee-Lauder-Sumptuous-Extreme-Mascara/dp/B00KJCOCYY/ref=sr_1_368?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-368,,
$52.00,B00CBM7PRG,Estee Lauder Nutritious Radiant Vitality 2 Step Treatment 80ml,https://www.amazon.com/Estee-Lauder-Nutritious-Vitality-Treatment/dp/B00CBM7PRG/ref=sr_1_369?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-369,6.0,3.9 out of 5 stars
$28.36,B00PWH0SN0,"Estee Lauder Pure Color Envy Sculpting lipstick 390 Daring, 0.24 Ounce",https://www.amazon.com/Estee-Lauder-Sculpting-lipstick-Daring/dp/B00PWH0SN0/ref=sr_1_370?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-370,2.0,5.0 out of 5 stars
$42.46,B00122F1V8,Estee Lauder Double Wear Stay In Place Concealer SPF10 - No. 05 Deep - 7ml/0.24oz,https://www.amazon.com/Estee-Lauder-Double-Place-Concealer/dp/B00122F1V8/ref=sr_1_371?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-371,2.0,5.0 out of 5 stars
$75.99,B071LQZYLJ,Estee Lauder Nutritious Micro-Algae Pore Minimizing Hydra Lotion 3.4 oz / 100 ml,https://www.amazon.com/Estee-Lauder-Nutritious-Micro-Algae-Minimizing/dp/B071LQZYLJ/ref=sr_1_372?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-372,,
$50.65,B00NIQKEFY,"Estee Lauder Perfectionist Youth-Infusing Makeup Spf 25, Amber Honey, 1 Ounce",https://www.amazon.com/Estee-Lauder-Perfectionist-Youth-Infusing-Makeup/dp/B00NIQKEFY/ref=sr_1_373?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-373,4.0,3.7 out of 5 stars
$23.53,B015RCOK74,"Estee Lauder Pure Color Envy Liquid Lip Potion for Women, No.220 Pierced Petal, 0.24 Ounce",https://www.amazon.com/Estee-Lauder-Liquid-Potion-Pierced/dp/B015RCOK74/ref=sr_1_374?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-374,,
$21.99,B015R9MLUU,Pure Color Envy Matte Sculpting Lipstick by Estee Lauder 09 Decisive Poppy 3.5g,https://www.amazon.com/Sculpting-Lipstick-Estee-Lauder-Decisive/dp/B015R9MLUU/ref=sr_1_375?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-375,,
,B0047DRG2G,ESTEE LAUDER by Estee Lauder night care; Re-Nutriv Cream--500ml/16.7oz; 05550480601,https://www.amazon.com/Estee-Lauder-Re-Nutriv-Cream-500ml-05550480601/dp/B0047DRG2G/ref=sr_1_376?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-376,1.0,4.0 out of 5 stars
$132.98,B01N9CXNE3,"Estee Lauder Blockbuster Holiday Make Up By Estee Lauder for Women - 9 Pc Set, 9 Count",https://www.amazon.com/Estee-Lauder-Blockbuster-Holiday-Women/dp/B01N9CXNE3/ref=sr_1_377?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-377,,
$54.00,B00MDZ03RU,Estee Lauder Pure Color Envy Sculpting 5-Color Palette Currant Desire Eyeshadow,https://www.amazon.com/Estee-Lauder-Sculpting-5-Color-Eyeshadow/dp/B00MDZ03RU/ref=sr_1_378?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-378,1.0,5.0 out of 5 stars
$129.95,B015RIVP1M,Estee Lauder Re-Nutriv Ultimate Lift Restorative Balm 24g/0.84oz,https://www.amazon.com/Estee-Lauder-Re-Nutriv-Ultimate-Restorative/dp/B015RIVP1M/ref=sr_1_379?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-379,1.0,1.0 out of 5 stars
$204.98,B007HCI93O,Estee Lauder Re-Nutriv Re-Creation Eye Balm Plus Night Serum for Unisex,https://www.amazon.com/Estee-Lauder-Re-Nutriv-Re-Creation-Unisex/dp/B007HCI93O/ref=sr_1_380?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-380,,
$39.02,B002PQWTMO,Estee Lauder Stay-In-Place Lip Pencil - Red,https://www.amazon.com/Estee-Lauder-Stay-Place-Pencil/dp/B002PQWTMO/ref=sr_1_381?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-381,2.0,5.0 out of 5 stars
$55.99,B00OKMR6BK,"Estee Lauder Double Wear All Day Glow BB Moisture Makeup SPF 30, Intensity 5.0",https://www.amazon.com/Estee-Lauder-Double-Moisture-Intensity/dp/B00OKMR6BK/ref=sr_1_382?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-382,,
$80.23,B073J4Z5CB,"Estee Lauder Re-Nutriv Ultra Radiance Makeup SPF 15, 2C2 Pale Almond, 1 Ounce",https://www.amazon.com/Estee-Lauder-Re-Nutriv-Radiance-Makeup/dp/B073J4Z5CB/ref=sr_1_383?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-383,,
$69.99,B015UVK40E,Estee Lauder - Double Wear Stay-In-Place Powder Makeup SPF 10 - # C0 Sandalwood (6W1) (0.42 oz.) 1 pcs sku# 1900738MA,https://www.amazon.com/Estee-Lauder-Stay-Place-Sandalwood/dp/B015UVK40E/ref=sr_1_384?qid=1556613165&refinements=p_89%3AEstee+Lauder&s=beauty-intl-ship&sr=1-384,1.0,5.0 out of 5 stars
